,topicID,tweetID,label,full_text_ar
294,CT20-AR-05,1223500655945535488,1,اذ ا صح ال حديث تحويل ال حساب ات ال مصرفي ة ال دولار الى ال لير ة و ال سعر ال رسمي ل ال صرف ، س كان موعد انفجار رسمي ل ال شارع حمد عقب ه عمل ة نهب موصوف ة و ال ناس سكت #لبنان_ينتفض 
295,CT20-AR-05,1223504587442851840,0,أحد أهم شكل ال انتفاض ة ذهاب ال شاب ات و ال شاب ال اهتمام ب ال زراع ة ، و ب حال ات او مبادر ات فردي ة صباح ال قطاع ات ال منتج ة ، صباح ال عامل و ال ف  لاح ين و ال مزرع ين #لبنان_ينتفض 
296,CT20-AR-05,1223509920579932162,0,نا عمل لبنان بعيد ال طائفي ة نا عمل لبنان أضاف ال تلوث و اخضر اكتر كان نا عمل لبنان حضاري و ضرب ال فاسد ين ، و نحطن ب ال حبوس ة نا عمل وطن اسمو لبنان وطن ل ال جميع مش موعظ  ة و شعر ال حلم مش بعيد و انا عم احلم ثور ة و #مكملين انقطاع ال نفس #لبنان_ينتفض 
297,CT20-AR-05,1223523317954547714,0, ا وعي  نا و  انتو ايمتى حابب  ين توع  وا ؟ ؟ #لبنان_ينتفض #صباح_الخير 
298,CT20-AR-05,1223537326132998144,0,ب  خلص لبنان ال  تجاذب  ات ال  خارجي  ة و  ال  أزم  ة ال  مالي  ة الا اذ  ا ال  حكوم  ة كان  ت مؤلف  ة وزير مستقل  ين قادر  ين حط  وا سياس  ة مالي  ة و  اقتصادي  ة و  اجتماعي  ة ب  تمكن ال  دولة  ة بناء مقوم  ات  ال  داخلي  ة ل  قدر تحصن حال  ال  حاج  ة ال  دائم  ة ل  ال  شحاد ال  خارج ، و  ب  ال  تالي توقف ال  انهيار #لبنان_ينتفض 
299,CT20-AR-05,1223542097376051202,0,جدار بيروت  ا ال  كابوس ال  جاي #لبنان_ينتفض #لا_ثقة #جدار_العار 
300,CT20-AR-05,1223543198280273920,0,مدير بنك ال  إعتماد ال  لبناني طلب ال  لاجئ  ين ال  سوري  ين إفساح ال  مجال أمام ال  لبناني  ين ل  تمكن  وا سحب مال  ال  صراف ال  آلي و  جواب  كان يستنوا ف  طلب ال  مدير إيقاف ال  صراف ال  آلي و  قال ل   ك إنتوا إستن  وا عنى اكترى  ك بقى صار #لبنان_ينتفض 
301,CT20-AR-05,1223547630476767233,0,ال  جوعان قادم  ون و  نهاي  ت  قريب  ة #جدار_العار #لا_ثقة #لبنان_ينتفض 
302,CT20-AR-05,1223548843851239424,0,ال  تخريب و  ال  تكسير و  دفع ال  بلد الى صدام  ات دموي  ة استغلال ل  ال  ثور  ة ، ال  مفترض ان  نا تعلم  نا ثور  ات ال  عالم ال  عربي ، ميليشي  ات و  زعيم حرب أتقن  ون فن ال  تعامل ال  شارع ف  وجب ال  سماح ل  ب  دفع ال  ثائر الى ال  اعتداء ال  املاك ال  خاص  ة ال  صدام  ات ال  دموي  ة #لبنان_ينتفض 
303,CT20-AR-05,1223554822357635076,0,مر  ة فات حرام بيت شخص ل  سرق  وا لقط  وا صاحب ال  بيت و  صار صرخ ، حرام حرام هرب ال  حرام صاحب ال  بيت فتر  ة ، ب  يتبلغ صاحب ال  بيت قضي  ة قدح و  ذم رفع  علي  ه ال  حرام ل   ه وصف  ه ب  ال  حرام ك  ل عرف  وا وين ال  بيت ، مين صاحب ال  بيت و  مين ال  حرام #لبنان_ينتفض 
304,CT20-AR-05,1223556848533590019,0,أكد  نا رأى لبنان ب  جمال  ه ب  وجود أعطا  ه معلم ال  جمال ، سعد رفيق ال  دين ال  حريري ، مرجعي  ة مرجعي  ت  ه ، و  إنتماء ل  ه متعصب  ة حريري  ة #سعد_الحريري 
305,CT20-AR-05,1223592766090948608,0,عين  ة ال  فساد سد ال  مسيلح  ة #لبنان_ينتفض 
306,CT20-AR-05,1223596901838282752,0,حان ال  وقت ل  ال  اعلان ال  جمع ال  عربي بدل  ا ال  جامع  ة ال  عربي  ة عفو ال  عبري  ة ؟ و  شمل ال  جمع ال  جديد سوريا ، ال  عراق ، ال  يمن ، فلسطين ، لبنان ، تونس ، ال  جزائر ، ليبيا ، ال  صومال ، ال  اردن 
307,CT20-AR-05,1223602606070816770,1,مباشر ال  ال  مسير  ة ال  منطلق  ة ساح  ة ساسين ال  متجه  ة صوب ساح  ة #رياض_الصلح. و  تضامن ساكن ال  حي ال  متظاهر  ين #لبنان_ينتفض #كلن_يعني_كلن 
308,CT20-AR-05,1223604486708568070,0,#طرابلس_عروس_ثورة عاد جديد ال  واجه  ة #طرابلس #لبنان_ينتفض #لبنان_يثور 
309,CT20-AR-05,1223611393418633218,0,عم ينجدبوا ويتمسخروا انو ال  ثائر بيطلعوا شلعوط ب  حب قلكن انتو ال  اكتري  ة مش طالع ب  إيد عمل شي غرد و  تلقي اتهام  ات و  انتصار  ات وهمي  ة و  خبار فاضي  ة اخرس  وا اشرف الكن و  يللي جابي  كان #لبنان_ينتفض #كلن_يعني_كلن 
310,CT20-AR-05,1223612436089069569,0,عمل  نا ال  ثور  ة لنقشطن مصرياتن قامو قشطونا مصري  ات  نا #لبنان_ينتفض 
311,CT20-AR-05,1223613923594854401,1,ال  مسير  ات بدأ  ت وصل الى وسط بيروت #لا_ثقة #لبنان_ينتفض 
312,CT20-AR-05,1223614581794316288,0,ب  انتظار التقاء ال  مسير  ات بيروت #لبنان_ينتفض #لا_ثقة 
313,CT20-AR-05,1223617309560004608,0,ال  متظاهر  ون هتف  ون سلط  ة عاري #لبنان_ينتفض #لا_ثقة 
314,CT20-AR-05,1223618273897566213,0,طرابلس عروس  ة ال  ثور  ة انتفض استسلم و  خضع ل  عهد ميشيل عون و  نظام  ه ال  فاشي #لبنان_ينتفض #حسان_دياب_لا_يمثلني 
315,CT20-AR-05,1223626343159619584,0,بيروت ال  يوم 108 #لبنان_ينتفض #لا_ثقة 
316,CT20-AR-05,1223629605598367745,0,اذ  ا ال  شعب جاع ب  ياكل حاكم  ه #لبنان_يثور #لبنان_ينتفض 
317,CT20-AR-05,1223630188782800897,0,مسير  ات طرابلس ب  تكبر ال  قلب ال يديو عبر @yasminebllt #لبنان_ينتفض 
318,CT20-AR-05,1223631134816382976,0,شو دخل فلسطين ب  ال  ثور  ة ؟ ال  مخيم  ات قارطين كهرباء قارطين ماء حامي  ين اكبر مطلوب  ين مسلح  ين اشتباك  ات يوم  ة ب  مس هيب  ة ال  دولة  ة و اهل ال  سلط  ة بيقبضوا علي  خفو  علي  نا انتو و ال  قضي  ة ال  عربي  ة ال  ثور  ة ال  لبناني  ة مطلب شعب عانى ، ابعد  وا  مسرحي  ة ال  قضي  ة ال  فلسطيني  ة #لبنان_ينتفض 
319,CT20-AR-05,1223632085686128640,0,طرابلس لبنان #لبنان_ينتفض #لا_ثقة 
320,CT20-AR-05,1223632130380529664,1,استمرار ال  تظاهر  ات ال  شمال ال  لبناني طرابلس #شهر_الغضب #لبنان_ينتفض 
321,CT20-AR-05,1223633532297404416,0,تحرك أمام ال  اوليغارشي  ة وجب تصدر ال  مشهد و  ال  شاش  ات ، ال  تحرك أمام ال  سلط  ة ال  متمثل  ة ب  ال  مصرف يضعضع ال  سلط  ة ، كسر حاول تعتيم  ه عبر ال  بوق ال  اعلامي  ة ال  مطبل  ة ل  ال  مصرف و  حاكم ال  مصرف ال  مركزي ال  شعب انمس ال  دخل ال  خاص  ه ال  قيمة  ة ال  شرائي  ة نزل  ت ل  ال  نص خافي  وا #لبنان_ينتفض 
322,CT20-AR-05,1223634486744829952,0,عم فكر عمل ثور  ة ديليفري ل  صار كتير طلب  ات ثائر ال  نبي  ات مثل  ا ، طلع  وا بعيد  ا ، نزل  وا ال  مجلس ، روحو جبران ، ل  يش بتروحوا بيت ال  سياسي  ين ؟ حبيب ، ال  ثور  ة مش حق حصري ل  إلنا ، هيدي ثور  ة شعب قوم تحرك ال  كنب  ة و  زال و  اول ناس و  راكم #لبنان_ينتفض 
323,CT20-AR-05,1223635155274866688,0,رح منضل  نا ب  ال  ساح  ات روضة ال  صلح ال  يوم ال 108 ل  ال  ثور  ة #لبنان_ينتفض 
324,CT20-AR-05,1223636896531845123,0,روضة ال  صلح ال  شرقي  ة و  روضة ال  صلح ال  غربي  ة و  جدار بيروت برلين فصل  ت سلط  ة vs شعب #لبنان_ينتفض #لا_ثقة 
325,CT20-AR-05,1223638207109173249,0,عنى توقيف ال  ثائر ؟ لماذا تم توقيف ال  فاسد  ين ؟ ل  دولة  ة قمعي  ة مباشر ال  ساح  ة روضة ال  صلح #تسقط_سلطة_القمع و  ال  نهب #كلن_يعني_كلن #لبنان_ينتفض 
326,CT20-AR-05,1223653468218499073,0,شكر  ا ل  طرابلس ال  درع ال  تقدير #لبنان__ينتفض #لبنان_يثور #طرابلس 
327,CT20-AR-05,1223660074314489858,0,احب أخ  ه ثبت ال  نور ف  عثر ال  نور و  أكره أخ  ه ف  ال  ظلام ، و  ال  ظلام سلك و  عرف طريق  ه ل  ال  ظلام أعمى عين  ي  ه يو كثير  ون سلك  ون ال  ظلام و  عرف  وا طريق  ل  ال  كره أعمى عين  عود  وا ال  محب  ة قبل ال  سقوط ال  هاوي  ة ، ال  حقد قتل #لبنان #لبنان_ينتفض 
328,CT20-AR-05,1223665057902551041,0,طرابلس عروس ال  ثور  ة / ساح  ة ال  نور #لبنان__ينتفض #لبنان_النا_مش_الكن 
329,CT20-AR-05,1223665518521044996,0,كنيسة #طرابلس قرع  ت جرس  ال  يوم ل  لبنان ثور  ة ضد ال  ظلم و  ال  قهر و  ال  قمع تحي  ة مشهد استفز ال  سلط  ة ف  ال  صورة  ة ال  جامع  ة سجل  ال  شارع انسجم ال  صورة  ة ال  إنقسامي  ة وزع  و  حرص استمرار  ت  تحت ال  سيطر  ة #لبنان_ينتفض #لبنان_يثور 
330,CT20-AR-05,1223683147860271104,0,ال  دمعة انهمر عين امه  ات طرابلس مدين  ة ال  قهر و  ال  فقر تناسا  ال  سياسي  ون و  فاحشو ال  ثراء ، ال  مدين  ة قذف  ت  ال  دولة  ة قاموس  طرابلس ال  طيب  ة و  ال  حب و  ال  امل و  ال  ضياف  ة دموعكن و  حزن س  دفع ثمن  ه ال  سلط  ة ال  فاسد  ة تحي  ة حب ل  طرابلس و  ل  ال  قلب ال  جميل  ة #لبنان_ينتفض 
331,CT20-AR-05,1223711676488392705,0,هيدي  ي ال  ثور  ة ولي راهن  وا علي انها تخلص ال  يوم ال  ثامن ال  مئ  ة و ام ال  ثور  ات طرابلس #لبنان_ينتفض #لبنان_يثور 
332,CT20-AR-05,1223720928313532416,0,طرابلس ال  ليل  ة كان  ت و  رح بقي عروس حلو  ة و  جامع  ة و  ب  تحضن اولاد  #لبنان_ينتفض 
333,CT20-AR-05,1223722016018255872,0,سقط ال  قناع زمان ، و  صار معروف مين ال  ثور  ة و  مين ضد  ، و  مين رفع ال  صوت و  مين تحول ل  بوق ل  ال  سلط  ة #لبنان_ينتفض #لا_ثقة 
334,CT20-AR-05,1223738006282088450,0,غد  ا يوم ال  ابداع ال  لبناني ساح  ة ال  شعداء ال  ساعي  ة 2.00 #لبنان_ينتفض 
335,CT20-AR-05,1223845344569634816,0,ال  ناس ضد ال  ثور  ة مريض متلازم  ة ستوكهولم او the Stockholm ” syndrome ” بيعرفوا شو ، علي  ب  غوغل #لبنان_ينتفض 
336,CT20-AR-05,1223888037068857344,0,ال  مرجعي  ات ال  فاسد  ة و  ال  مفسد  ة ل  ال  مجتمع و  آمن حماي  ة ال  فاسد  ين اسم ال  دين و  ال  دين  بريء #لبنان_ينتفض 
337,CT20-AR-05,1223889195908894721,0,أراد  ون ارتداء ال  كف  ة ال  فلسطيني  ة تحرير ال  قدس و  لد  ي  قدر  ة صاروخي  ة تمحي إسرائيل ال  وجود و  أطلق  وا صاروخ  ا واحد  ا علي  أطلق  وا ال  مئ  ات  ال  عرب سوريا ال  يمن ال  خليج خوش امديد #لبنان_ينتفض #لبنان_يثور #كلن_يعني_كلن #ثورة 
338,CT20-AR-05,1223889848966295552,0,بد  ك راق  ي شوي حلو  ة غنوج  ة بيت ال  وسط ب  يلبق ل  ال  ناس ال  وفي لقب  ال   ة ال  زايد  ة و  يش تأخر  ت  ي ساعي  ة تردي  ت  ي مين خبر  ك التوي  ت ل  ال  هيئ  ة عاملتلك بلوك اي اي عاملتلك بلوك شايف  ين مين عم هاجم مين و  مين مهتم شو حكى مين #سعد_الحريري #نوال_بري 
339,CT20-AR-05,1223895802319425542,0,ال  دولة  ة ال  بوليس  ة جدار ال  عاري وسط ال  مدين  ة #لبنان_ينتفض 
340,CT20-AR-05,1223914465009315841,1,تزعلو انو سكر  ت ال Radio One ولي رب  نا علي  سن  ة ب  سبب ال  وضع ال  اقتصادي ب  ظل ال  عهد ال  قوي بكر ب  صار  ا راديو جهاد ال  مقاوم  ة احلى ب  كتير و ب  ال  فارسي عنى مش اغاني حلو  ة و كمان منتعلم لغ  ة #لبنان_يثور #لبنان_ينتفض #كلن_يعني_كلن #جبران_باسيل_لا_يمثل_لبنان 
341,CT20-AR-05,1223919742840426496,0,ال  إنسان علي  ه تحرر ف  انتقد ال  آخر  ين و  قال عم ب  دافع ال  رئيس و  حسن نصرالله احد تصريح  ات جوزيف أبو فاضل ال  تافه  ة و  داءم  ا ب  ال  تضليل و  ال  كذب و  ال  تطاول و  قال  ة ال  خلق @elissakh فنان  ة صريح  ة واضح  ة و  ال  أهم  متحرر  ة ب  رأي  #بس_هيك. #لبنان_ينتفض 
342,CT20-AR-05,1223923812653289472,0,نم  ت ساعي  ات لقيتن نقل  وا ال  قدس عا عوكر نم  ت ساعي  ات كان  ت تحرر  ت حرام عالقدس #لبنان_ينتفض #كلن_يعني_كلن 
343,CT20-AR-05,1223927015096619009,0,  وا ال  جنسي  ة ال  فلسطيني  ة و  #مسخرة #لبنان_ينتفض 
344,CT20-AR-05,1223939201198104576,1,#الشيخ_صبحي_الطفيلي خطب  ه ناري  ه ل  ال  امين ال  عام ال  سابق ل  حزب الله تجبرونا دخل ال  قصر ال  جمهوري و  خرج ال  رئيس اذن  ه و  نرمي  ه خارج  ا ال  مجلس ال  نيابي و  خرج ال  لص #لبنان_ينتفض 
345,CT20-AR-05,1223946150539137024,1,انتو بسياستكن سكرتو حد  ة أجمل ال  اذاع  ات ب  لبنان ، و  سرقتو  صباح  ات  نا و  انتو بسياسيتكن عم تسكرو ابواب رزق ألف ال  عائل  ات و  عم تدفشوهم عالفقر و  ال  هجر  ة و  ال  يأس و  حي  ة طفل رد  ان و  اب زعلان و  ام جوعان  ة  ا رح نسكر بيت  كان ال  سياسي  ة واحد ورا ال  تاني #لبنان_ينتفض 
346,CT20-AR-05,1223954768143536128,0,يوم ال  ابداع ال  لبناني بدأ ساح  ة ال  شهيد #لبنان_ينتفض 
347,CT20-AR-05,1223962996713627648,1,اعلى نسبة  ة هجر  ة و  أعلى نسبة  ة بطال  ة و  أعلى نسبة  ة فقر و  أعلى نسبة  ة اكتئاب سجل ب  تاريخ لبنان و  ال  رقم الى ارتفاع بدا حد حيبقى ب  لبنان ل  حكم  وا فاقد  ي ال  ضمير و  ال  إنساني  ة #لبنان_النا_مش_الكن 
348,CT20-AR-05,1223976762465562624,0,هالساحه عم نادي  كان و  غمر صوت سهل جبل دق بواب ال  سما حي  كان ننساكن  ا ؟ مين قال ؟ ال  وفا بيكافيكن ب  تتكافو بطل ال  ليل ك   ه رح إهديكن رحتو تركتو رجل منشد  ة ال  ثور  ة ال  لبناني  ة ال  وحيد  ة @majidaelroumi #لبنان_الجديد 
349,CT20-AR-05,1223977924077989888,0,تشربن أطلق  ت ال  ثور  ة الان وقت تنظيم  ب  أصبح فعال  ة تفكيك ال  منظوم  ة ال  حاكم  ة #لبنان_ينتفض 
350,CT20-AR-05,1223984745572372480,0,مزبوطة خبرية زياد  ة ل ل فاتور  ة ال  هاتف ؟ ؟ و tva 15% #لبنان_ينتفض #كلن_يعني_كلن #لا_ثقة 
351,CT20-AR-05,1223988592625770496,0,يوم ال  إبداع ال  لبناني #لبنان_ينتفض 
352,CT20-AR-05,1223991510821232642,0,ال  نشيد ال  وطني ال  لبناني كورال ال  فيحاء جاؤ  وا طرابلس ل  ال  مشارك  ة يوم ال  إبداع ال  لبناني #لبنان_ينتفض 
353,CT20-AR-05,1223991865713754113,0,هيل  ا هيل  ا ل  ال  حلو  ة بيروت #لبنان_ينتفض 
354,CT20-AR-05,1223993370902659072,0,ب  حب لبنان وطني #لبنان_ينتفض #كورال_الفيحاء 
355,CT20-AR-05,1223994966654976006,0,صرلي تشرين عم ب  حلم كون شعبي و اركع قدام شعبي ل  انتو عطيتوني ال  قو  ة انا انسان مريض و ايامي معدود  ة و انتو صرتو قوت  ي كتير حب إلك و   نا  ك #لبنان_ينتفض 
356,CT20-AR-05,1223996387450408961,0,ايمتى توع  وا ؟ ال  ثائر ال  حقيقي  ين و  ال  معتر  ين قاعد  ين ببيوتن و  عبد  ة ال  زعيم و  ال  ثائر ال  متسلق  ين مجبور  ين نتحمل اعباء جديد  ة ال  شعب ال  لبناني لازم رضي تحمل وسخ نهب  وا لبنان و  قاعد  ين مرتاح  ين بقصورن ب  كفى  نا و  عوا بقى #لبنان_ينتفض 
357,CT20-AR-05,1223996571118985216,0,ال  يوم ال 109 ل  ال  ثور  ة يوم ال  إبداع ال  لبناني #لبنان_ينتفض 
358,CT20-AR-05,1223997339481841664,0, ي ال  دولة  ة بدن  ا  #لبنان_ينتفض 
359,CT20-AR-05,1224003755651358721,0,جواز ال  سفر ال  لبناني بلد ال  فشل هجر  ة الى هجر  ة تنفيذ كريم تامرجي #لبنان_ينتفض 
360,CT20-AR-05,1224005584997027841,0,ال  لبناني  ون أبدع  ون وجع  و  احزان  و  معنى  ات  ساح  ة ال  شهيد #لبنان_ينتفض 
361,CT20-AR-05,1224007258394243072,0,مبدع  ين وطني يوم ال  ابداع ال  لبناني ساح  ة ال  شهيد #لبنان_ينتفض 
362,CT20-AR-05,1224007834955853824,1, ه جبل صرله سن  ة هابط طريق رئيسي  ة مدخل محافظ  ة ال  شمال سن  ة و  ال  جبل ب  عدو هابط و  ال  طريق  مسكر  ة و   ه تدبير سلام  ة و  إنار  ة و  ال  صخر  عا ال  طريق كسخت ال  حكوم  ة ال  سابق  ة عا اخت ال  حال  ة رح تحرك  وا الا صار مجزر  ة عالطريق #كلن_يعني_كلن #لبنان_ينتفض 
363,CT20-AR-05,1224033053493747712,0,كان 6 دولار عالواتس اب صر  نا ب  اجرائ  ات موجع  ة و  مؤلم  ه الله يعطيكن عافي  ه ع هالثورة #لبنان_ينتفض 
364,CT20-AR-05,1224039282102480896,0,بكر ل  بقي  و  فلس ب  ال  بنك و  تحت ال  مخد  ة ، أبقى صرف  وا حب ال  زعيم شكل نكل #لبنان_ينتفض 
365,CT20-AR-05,1224049189287493632,0,اطفال ال  جيل ال  جديد رسم  ون ال  حرب و  ال  انقسام و  فقدان ال  امل ان  رسم  ون لبنان ال  حب و  ال  حي  ة و  روح ال  ثور  ة لبنان أراد بعيد  ا ال  شعار  ات و  ال  موروث  ات ال  اطفال س  كتب  ون تاريخ  ا جديد  ا #لبنان_ينتفض 
366,CT20-AR-05,1224053751494868992,0,أمكن لبنان كان ال  بلد ال  وحيد ولي عم فشل و حكوم  ت  ه عايشة ب  دني ال  حل معروف ، لبنان مش ب  خير #لبنان_ينتفض 
367,CT20-AR-05,1224055802660622336,0,ال  غرافيتي رائع  ة بيروت ، شباط #لبنان_ينتفض 
368,CT20-AR-05,1224065145850212352,0,ب  قول هيدا @Gebran_Bassil عامل حال  ه @PaulaYacoubian و حد جرب يقنعني  ك بدوي سمع جواب قاسي #ثوار_حنكمل_المشوار ب #طياره_خاصه 
369,CT20-AR-05,1224069702206599169,1,س  بدأ إجراء  ات ال  مصرف ال  مقنع  ة س  أطال ال  فقير ، زعيم أسند  و  متمول ضمن حق  ، س  فقد  ون قيمة  ة وديعة  و   بقي  ت وديع  ت  ه نفس   ه ب  سبب سعري ال  صرف خسر ال  قيمة  ة ال  شرائي  ة تحويل ال  حساب  ات ال الى ال  لير  ة كارث  ة مر خير #لبنان_ينتفض 
370,CT20-AR-05,1224072714815770626,1,قال مسود  ة ال  بيان ال  وزاري ال  فقر  ة ال  متعلق  ة ب  ال  طاق  ة استغرق إعداد دراس  ة و  وضع خط  ة بديل  ة عام و  ب  ال  تالي أدى ال  تأخير توفير الك رباء فعل  ا هلق تأكد  ت ان  ه مستشار باسيل صار وزير #حسان_دياب #لبنان_ينتفض 
371,CT20-AR-05,1224073107389939712,0,#سؤال: ال  متفق ال  غباء ال  ليموني متفشي ال  بلد فتر  ة طويل  ة و  إستثناء  ات مسؤول  ه مؤيد  ي  ه  يطلعوننا يوم  ا تحديث  ات  ال  مدوي  ة ، أمكن إعتبار ال  مرض ال  خطير ؟ وراثي ب  ال  جين  ات مكتسب مرض فايروس جميع ذكر #بلطجية_السلطة #لبنان_ينتفض #المريخ 
372,CT20-AR-05,1224073344271749125,0,#كلن_يعني_كلن الن عين اطلع  وا يتبوجقوا و  يخبرونا انو ال  وضع زف ؟ ؟ عنجد منعرف استحلي  ت واحد  كان أعطى حل اذ  ا  كان حل استقيل  وا واتنازلوا ال  كرسي بتعبدوها انتخبناكن تا قبض  وا و  سرق  وا و  تفل  وا #بلا_ضمير #لبنان_ينتفض 
373,CT20-AR-05,1224073466451759104,0,صار لازم نجيب خمس  ه سته زعيم ل  قحط  وا ال  اخضر و  ال  يابس سن  ة و  ندعس رقابن ب  ساح  ة ال  شهيد و  خلص  نا بقى قريب  ا جد  ا #لبنان_ينتفض 
374,CT20-AR-05,1224073789350260737,0,تحي  ة ل  ال  محامي  ين لجن  ة ال  دفاع صغير ال  مودع  ين ال  لجن  ة الي عم استقبل حال  ة ال  حال  ات الي ال  مصرف عم تزركها و  مارس ب  حق  إجراء  ات قانوني  ة تحايل ، ل  ب  ال  وقت الي عم حكى هون قانون و  نظر ناس ب  ال  مصرف  ا اكاونت تويتر او منبر ل  حكى شو صايرلا ف  هني صوتن #لبنان_ينتفض 
375,CT20-AR-05,1224074696108445696,0,ب  ال  صين عمل  وا مستشفى ب عشر  ة يوم و   ا  ا صرلن جمع  ت  ين خلص  وا ال  بيان ال  وزاري مش عم ركب ب  راسي #لبنان_ينتفض 
376,CT20-AR-05,1224083538984697856,0,هلق مي خريش عم حكى انو ال  قانون طلع بول ب  ال  انتخاب  ات و   ه صار  ت نائب ب  ال  برلمان و  ال  قانون طلع ل ساقط مرة و  ال  إكمال كان صار نائب ؟ طيب مش عم دافع بول ب  شرف  ك و  عم حكى ع قانون ال  انتخاب #لبنان #لبنان_ينتفض #ثورة_وعي 
377,CT20-AR-05,1224086745790255104,0,شرح ال  رقم ان فرق سعر ال  صرف ال  مصرف و  ال  صراف  ين تراوح 30% و 50% غلاء ال  معيش  ة ف  حدث و  حرج و  علي  ه ، أصبح نسبة  ة 60% نسبة  ة متحفظ  ة جد  ا ل  ف قال ب  وجه ال  إجراء  ات ال  مقنع  ة  مر خير #لبنان_ينتفض 
378,CT20-AR-05,1224093038718464000,0,تدني قزي شرح ال  مشكل  ة ب  بساط  ة ل  قدر شخص عرف وين رايح  ين اقتصادي  ا و  تحديد  ا ب  موضوع ال  وديعة ب  ال  مصرف @dan_azzi أعطى ال  عافي  ة و  ري  ت نشوف تغريد  ات الك اكتر أفاد ال  ناس بهالخصوص ب  شل مكثف و  مستمر بعيد  ا ال  متسلق  ين و  ال  مدعي  ين بهالمجال @LbciLebanon #انقاذ_ام_انهيار #لبنان_ينتفض 
379,CT20-AR-05,1224144791342133248,0,انا ال  لبناني  ة سوم  ا زغيب افتخر ب  كان  ي ل  حزب ، و انتماء و ولائي و حزب ال  وحيد وطني #لبنان???? و أعلن برائتي ال  احزاب و  ال  تيار  ات و  ال  زعيم و ارفع ال  تحدي الى جميع أصدقائ  ي #لبنان_ينتفض 
380,CT20-AR-05,1224207294210236416,0,شعب يللي عمل رد  ة فعل لير  ة و  اتساب تحول  ت ل  أحلى ثور  ة ب  تاريخ لبنان وين  كان ؟ ؟ خلص  نا استراح  ة ال  محارب او ؟  وا ال  يأس فات ل  قلب  كان لان  كان إنتوا ال  أمل و  ال  رجاء ل  ال  بقاء ال  وطن رجع  وا ال  صرخ  ات تعب  ي ال  وطن تيبقى ل  ولي  نا مش ل  ألن #لبنان_يثور #لبنان_النا_مش_الكن 
381,CT20-AR-05,1224229325454630912,1,ال  حري  ة ل  ال  ناشط ربيع زين ال  مسجون سجن نظام ميشيل عون ال  فاشي #لبنان_ينتفض #ثورة_لبنان @AmnestyAR @hrw_ar @CommissionerHR @EUinLebanon @UNarabic @antonioguterres 
382,CT20-AR-05,1224232527096897537,0,انا لبناني  ة إبن  ة #طرابلس ال  أب  ة افتخر بأنتمائي ل  وطني حر  ة زمن عبودي  ة ال  اذهان #لبنان_يثور 
383,CT20-AR-05,1224242417597132806,0,دولار ال  أوادم تسطو علي  ه ال  مصرف ب  غطى  ة ال  إئتلاف ال  حاكم و  قيمة  ت  ه 1500 LL دولار ال  شبيح حر طليق و  تحكم ب  قيمة  ت  ه عقل أسود ظلامي  ة إستسهل  ت قمع و  ظلم ال  أوادم #بس_هيك #لبنان_ينتفض #لبنان_يثور 
384,CT20-AR-05,1224246948561068032,0,ال  بلد الي ب  قدر حاكم عميل عندو دعم خارجي دغري بيخلقلو تخريج  ات و  ب  ال  مناسب  ة منرجع منسأل مين ال  حقير الي سهل دخولو عالبلد ؟ #جزار_الخيام #لبنان_ينتفض 
385,CT20-AR-05,1224251922061910016,0,@amanie_geha حد أخبر  لهالشتلة إنو بول ل  حال  ب  مساعد  ة حد و  ب  محارب  ة أجهز  ة تيار  ل  ال  شتل  ة جابي  ت نص حزب ال  سلط  ة هوي ومرشحينو ك  ب  ال  داير  ة ال  أولى هلق ال  مهم اكترى ل  ال  شتل  ة إنو تعرفو إنو تيار  سرق تاني يوم ال  صبح نياب  ة جمان  ة حداد و  قدم  Cadeau تقاعد ل  عميد متقاعد #تيار_الغنم #لبنان_ينتفض 
386,CT20-AR-05,1224255109938413568,1,عم اخجل  ماعم جبل  خبر ب  سر ال  قلب يللي تعودتوا علي  ه ب  ال  مصرف آخر شهر  ين تغير اذ  ا ك  نتو  كان سحب  وا ب  ال  أسبوع ، هلق ب  دكن تعود  وا تاخدو ب  ال  اسبوع زعيم  ك قرط ال  بلد و  هلق قرطل  ك مصري  ات  ك فيق كديش #لبنان_ينتفض #البيان_الوزاري  وا شرب  وا مايت  وا 
387,CT20-AR-05,1224255267124236288,0,تعو شوفو لبناني  ة ال  ناس وين و  انتو وين #البيان_الوزاري #لبنان_ينتفض 
388,CT20-AR-05,1224264456223498241,0,ري  ت ال  ممانع  ين عون  ة ، قومي  ين ، حزبللتيين ، أمل و  بيجمعو حالن ب  منطق  ة #لبنان و بينفصلوا  ا هني و شعبويتن و كلاشيناتن و صواويخن حان ال  وقت ل  ال  إنفصال أهبل بدوي حارب أمريكا و كهرب  ا  وا و ب  جيب  ت  ه ، ولي صار  ت قم  ت  هلق دولار  ات #لبنان_ينتفض 
389,CT20-AR-05,1224275315389796352,0,اول شهر كان  ك سحب ب  ال  اسبوع  ين شي اكبر  ك صار #لبنان_ينتفض 
390,CT20-AR-05,1224275941205184512,0,انا ال  لبناني وليد ال  حسن افتخر ب  كان انتمي ل  جه  ة و  ل  حزب ، انتماء و  ولائي و  حزب ال  وحيد #لبنان???? و  أعلن بريء  ت  ي ال  حزب و  ال  تيار  ات و  ال  زعيم و  ارفع ال  تحدي الى جميع أصدقائ  ي و  ل  شخص قادر ال  تحدي #لبنان_ينتفض #كلن_يعني_كلن 
